baseline,model,seed,temperature_index,temperature,split,target_vs_fit_contact_js,target_vs_remd_contact_js,fit_vs_remd_contact_js,target_vs_fit_rg_js,target_vs_remd_rg_js,fit_vs_remd_rg_js,target_mean_contacts,fit_mean_contacts,remd_mean_contacts,target_mean_rg,fit_mean_rg,remd_mean_rg
final_joint_baseline_44mer,hs,9,56,350.086,train,0.06898339875510273,0.06933791712711689,0.006960911752396354,0.017159255719662855,0.02516180907660649,0.006671671494400951,17.642026124398996,16.706604652194837,16.654666666666664,1.4586152219225486,1.4110548500657276,1.413274851510409
final_joint_baseline_44mer,hs,9,57,351.486,train,0.06723535730682259,0.05977244795998893,0.0070515697336648794,0.01923659090296247,0.027037945392376077,0.010224352078990653,17.59089830199014,16.873408744267657,16.543333333333333,1.459674410254965,1.4050391204110946,1.4157820338552372
final_joint_baseline_44mer,hs,9,58,352.891,train,0.06481274896884151,0.06274635178805188,0.005599052746795536,0.01884599215013316,0.022699665393040896,0.008023976009171905,17.764145137240583,17.04066463787472,17.094,1.454219169118449,1.3990369308629211,1.4049545548284794
final_joint_baseline_44mer,hs,9,59,354.301,train,0.06421822948915866,0.06114801335731514,0.007732234092011343,0.020364528385803583,0.031208841106039886,0.009900267998623258,17.849990870914734,17.208303241104524,17.086,1.4515792398474154,1.3930508385487432,1.3981162929306472
final_joint_baseline_44mer,hs,9,60,355.717,train,0.06270078209426333,0.05975312737813247,0.005217248754701059,0.021326457636040227,0.028914057018737595,0.010209298938126358,17.95618609640314,17.376372446154896,17.494666666666667,1.4478678684382402,1.3870792113102492,1.381070517113569
final_joint_baseline_44mer,hs,9,61,357.139,train,0.061672474251527346,0.057784693494939504,0.00579226094169244,0.023316219690683145,0.024698226912144874,0.01020381862930548,17.985555124459857,17.544799323185508,17.262666666666668,1.4474435804149874,1.381124718167223,1.3971281918410734
final_joint_baseline_44mer,hs,9,62,358.567,train,0.0586819391769606,0.053897733299144227,0.007338655381012746,0.02532233681690524,0.030988289952821144,0.009181543506880413,17.929191771651148,17.713509397584954,17.622666666666667,1.4479398595468786,1.3751900375734978,1.3861204940661245
final_joint_baseline_44mer,hs,9,63,360.0,train,0.058008129246278226,0.05376711815204382,0.009145265708373353,0.027190818323866432,0.029828140773375124,0.008084130947961414,18.00590271438135,17.88230923186387,17.60066666666667,1.448537998438865,1.36928195608066,1.3701733175410453
final_joint_baseline_44mer,hs,10,0,280.0,train,0.062090813433788056,0.06390116021078,0.0032569300333771143,0.016931225796636543,0.021424821470403286,0.009147784431637083,8.984389264195727,9.225096178084602,9.294666666666668,1.7330192887155929,1.7145363817574557,1.7153122635634286
final_joint_baseline_44mer,hs,10,1,281.119,train,0.059080395418248915,0.06697303847058811,0.0032643950600319133,0.016575632719088657,0.024651031709549118,0.009113795617038047,9.245772472764894,9.32340239600168,9.251999999999999,1.7254357146970922,1.710083653443943,1.7106764864875608
final_joint_baseline_44mer,hs,10,2,282.243,train,0.06321644095505119,0.06840895320592362,0.0033389345020162463,0.017449298907112797,0.024018059248958154,0.010212293424886403,9.307776459132127,9.422876169398691,9.346666666666666,1.7239583652442858,1.7055913989849256,1.715407423763837
final_joint_baseline_44mer,hs,10,3,283.371,train,0.06561963183327768,0.07105053376843883,0.00305883240530645,0.016482937929952615,0.022056055792132157,0.010021850535985085,9.5004241220863,9.523442130784534,9.602,1.7181079388731155,1.701063464293021,1.6924296027440269
final_joint_baseline_44mer,hs,10,4,284.504,train,0.06583128892832611,0.07174704733029152,0.00394002870704391,0.01570741402589568,0.021698771179994678,0.007761221124907116,9.659105501795388,9.62520255348112,9.724666666666666,1.7148231530757665,1.696495695678403,1.6818515429918857
final_joint_baseline_44mer,hs,10,5,285.641,train,0.064248791224271,0.06302847322161201,0.0029433617021361377,0.015150103746441695,0.022027337516113955,0.009743168028294912,9.834191086969753,9.72808069720752,9.751333333333333,1.70995073357408,1.6918919973426858,1.6849850746435473
final_joint_baseline_44mer,hs,10,6,286.783,train,0.06774474512679304,0.07690310689368204,0.0055641791429796575,0.015446969328101978,0.024007279267163895,0.007732021389240885,10.003320324386829,9.832180056240741,9.764666666666667,1.700945718091396,1.6872482062966678,1.6884124100413362
final_joint_baseline_44mer,hs,10,7,287.929,train,0.06958311316628384,0.07959018209822022,0.0031732826291173896,0.015282064259753043,0.016080119119825466,0.006569041799135256,10.215862546406182,9.937422389661705,9.840666666666667,1.6943485754338155,1.682568289378287,1.6908303692904578
final_joint_baseline_44mer,hs,10,8,289.08,train,0.0744137364642203,0.07833048935183176,0.00417401897066736,0.015368957027929994,0.02440834751393516,0.007469232762871175,10.399694936400707,10.043912325324627,10.116666666666667,1.6849675212879243,1.6778480791729704,1.6657281476513872
final_joint_baseline_44mer,hs,10,9,290.235,train,0.0737524201610635,0.08105456577459898,0.003188899666973233,0.014998798405816216,0.01551707069635442,0.007952929469437596,10.524419922707079,10.151569976434864,10.162666666666665,1.681340394793113,1.6730916099522928,1.666835293273453
final_joint_baseline_44mer,hs,10,10,291.395,train,0.07167252433492974,0.078421435853924,0.003713291006164786,0.01558565485469663,0.0217197719595304,0.007476468331509216,10.66035238269125,10.260500996301994,10.222666666666669,1.6777821959555088,1.6682947154089174,1.6706917911492822
final_joint_baseline_44mer,hs,10,11,292.56,train,0.07285258250190091,0.07816563417388295,0.0028331739275087916,0.015693659827359718,0.026950456625757353,0.00913977594279411,10.742928001947536,10.370718647612104,10.400666666666666,1.6731364718597481,1.663457341803712,1.6480114925499196
final_joint_baseline_44mer,hs,10,12,293.729,train,0.07185183005927237,0.06920625488989066,0.004957616420068443,0.01576139101357918,0.020947418815782253,0.008612036197486607,10.807456941147832,10.48214026799837,10.437333333333333,1.6738479584546968,1.6585836347593932,1.67402340786405
final_joint_baseline_44mer,hs,10,13,294.903,train,0.07106778706678121,0.07457396358864235,0.005708170312125477,0.015986027610984745,0.025488976912854316,0.00890694912751938,10.913218154707565,10.594872802899417,10.432666666666666,1.6724701711734125,1.653669441740782,1.6607249005562403
final_joint_baseline_44mer,hs,10,14,296.082,train,0.07472570039348256,0.08908628142820241,0.005503740106558625,0.01785878092705153,0.021506504825644528,0.009096349869386754,11.137181242772805,10.708928592679532,10.819333333333336,1.665708368001392,1.648714779236065,1.645820955110681
final_joint_baseline_44mer,hs,10,15,297.266,train,0.07426716487541543,0.084600145429864,0.004807104444954336,0.017408124545326403,0.02507816984521616,0.008820856799511207,11.28130401375449,10.824319576979889,10.956666666666667,1.6584518174231966,1.6437196908403813,1.635151696703927
final_joint_baseline_44mer,hs,10,16,298.454,train,0.07463676571563226,0.0820230025370891,0.004807029822859598,0.015119295816806672,0.019016956101911613,0.008408034296832404,11.462236397662954,10.940958696563625,10.953333333333333,1.653061674629598,1.638688492226517,1.642584304154846
final_joint_baseline_44mer,hs,10,17,299.647,train,0.07512865171375507,0.07475107532477643,0.002871391518940699,0.01572251036214667,0.018375260854768736,0.007656434999285021,11.609464579149169,11.058954011009074,11.000666666666667,1.6439808387239871,1.6336170757426767,1.6334376709595908
final_joint_baseline_44mer,hs,10,18,300.845,train,0.0790519595291542,0.08965097138812464,0.0061812721071948205,0.015454030879344473,0.02329264393287598,0.010190608556824233,11.843582253058244,11.178315908274588,11.260666666666665,1.6384022936673557,1.628505577426884,1.629368236353348
final_joint_baseline_44mer,hs,10,19,302.047,train,0.08093427283657682,0.09007976529084977,0.005945839801565815,0.015870541189328916,0.027369947079916322,0.008328697587561006,12.03045767147465,11.298953409218882,10.968666666666667,1.6302856790997862,1.6233584582384497,1.641955606628377
final_joint_baseline_44mer,hs,10,20,303.254,train,0.08314634412146733,0.08787480267533965,0.003166903596576646,0.015776582561894334,0.02351830030828358,0.00801479870476093,12.269134182338263,11.420974824127715,11.239333333333335,1.6206763978222538,1.6181716669742907,1.6059289422950191
final_joint_baseline_44mer,hs,10,21,304.467,train,0.0818801360103697,0.08721308525214547,0.003765993056658411,0.01404969211305149,0.016095754939595367,0.00620353250096025,12.378670272655349,11.544490611282608,11.506,1.611008910967524,1.6129411314923883,1.6049804413948892
final_joint_baseline_44mer,hs,10,22,305.683,train,0.0848641477085035,0.08001561223355941,0.004054711369359608,0.014306568058675233,0.018225960675708957,0.009715358760885282,12.575666042845839,11.669201611159398,11.714666666666666,1.6024266517823778,1.607680098855876,1.6006031221745232
final_joint_baseline_44mer,hs,10,23,306.905,train,0.08291919809774506,0.09202078038228609,0.007036622849692508,0.013589996916871853,0.022435148572463596,0.008702301977840391,12.589017710425416,11.795420892718626,11.945333333333332,1.6065431646433592,1.6023759442407945,1.5883896075112678
final_joint_baseline_44mer,hs,10,24,308.132,train,0.07744844201558268,0.09005912121825801,0.004185270053815049,0.014004070038236317,0.022828623797980584,0.008095058999711344,12.680625798794962,11.923051750034325,11.868,1.6048980912246824,1.597033366751441,1.597528644498697
final_joint_baseline_44mer,hs,10,25,309.364,train,0.07854380886592,0.0788857352289887,0.0027061663300966513,0.014312325011734458,0.02297140767962218,0.00928921561734342,12.839442212890269,12.052098581385199,12.145333333333335,1.602065164513469,1.5916527950991388,1.5886106222572864
final_joint_baseline_44mer,hs,10,26,310.6,train,0.0729221360903951,0.06817676877634066,0.0024352469595185344,0.015118025943089624,0.021737198999454296,0.009369897320379253,12.760165616821862,12.182458782102579,12.254666666666669,1.6043305868470101,1.5862390955268681,1.5848438685090436
final_joint_baseline_44mer,hs,10,27,311.842,train,0.07384418481695626,0.09045057419648853,0.007666083160373868,0.015210069605861468,0.01743565795636392,0.009205982589633007,12.944969113261518,12.31434525943373,12.176,1.5958195529076442,1.5807840413758611,1.582239442676451
final_joint_baseline_44mer,hs,10,28,313.088,train,0.07830816633322578,0.08336719636114723,0.0038747352143919476,0.0161781270462694,0.030897778210466013,0.008390198570250446,13.29451341975534,12.447546264439897,12.145333333333333,1.5835136685075968,1.5752970056364135,1.5904159911780626
final_joint_baseline_44mer,hs,10,29,314.34,train,0.0748210521074752,0.07708822634594067,0.0034702975350085524,0.013811245360998549,0.018912049626209796,0.006978916773389514,13.48962745724545,12.582274785593542,12.758666666666667,1.5730841481092992,1.5697698287582917,1.5604167147343764
final_joint_baseline_44mer,hs,10,30,315.596,train,0.0763428456716969,0.08375708320988416,0.005221348810097181,0.014174972231271505,0.01968273908734223,0.007931252328009227,13.672765276002677,12.718313266095484,12.830666666666668,1.567634268012788,1.5642120478280603,1.5579518072802911
final_joint_baseline_44mer,hs,10,31,316.858,train,0.07623675974331373,0.08524061315856615,0.0049781679250467375,0.013826496189374262,0.01788613836143444,0.008643343827381845,13.829060921429004,12.85587436046102,12.674666666666667,1.5631233357800103,1.5586155844302638,1.5679010136559384
final_joint_baseline_44mer,hs,10,32,318.124,train,0.07700933778740632,0.08985758203239835,0.004827121644037889,0.013622634006697096,0.016954843293452027,0.008964890843635257,14.070463605380073,12.99473439821008,12.983333333333333,1.558760215078798,1.552990143393708,1.5476160222294575
final_joint_baseline_44mer,hs,10,33,319.396,train,0.0808522922712542,0.09333167108724226,0.003739368966431878,0.013636736808536314,0.019092715023856618,0.008515809286173648,14.099472795325909,13.135105264216147,13.128000000000002,1.560315682543106,1.5473277414809836,1.5447771962456534
final_joint_baseline_44mer,hs,10,34,320.672,train,0.082620691001806,0.08845093751543452,0.002989322640209033,0.013478125930216103,0.02490172468766263,0.008967174083693312,14.246917031830076,13.276756890549201,13.36,1.5576941339806614,1.541638253421362,1.5319618429344988
final_joint_baseline_44mer,hs,10,35,321.954,train,0.07970746554178146,0.08801727373091775,0.0049823460866736,0.01219686564404606,0.019244448062325725,0.008488417684312455,14.381535283914552,13.419899943592664,13.326,1.553315696022292,1.5359138049226373,1.5254849221061741
final_joint_baseline_44mer,hs,10,36,323.241,train,0.08185448035703152,0.08497902561952574,0.0035782700942544776,0.012195598508039068,0.02101116221067601,0.010130432195776404,14.587121903718579,13.56441030064655,13.766,1.545519977992165,1.5301599677584123,1.527463256545085
final_joint_baseline_44mer,hs,10,37,324.533,train,0.07728269404777996,0.08170571788121402,0.00523746880044995,0.011409525747417812,0.01777220407473405,0.007685074542150698,14.566468109062138,13.710272373091641,13.963999999999999,1.5455605687236313,1.5243779320387172,1.5249736599740205
final_joint_baseline_44mer,hs,10,38,325.83,train,0.0802407393025583,0.07109110815909343,0.004703123719365468,0.01159922170365758,0.019584254958837637,0.009137844524814092,14.80466496257075,13.857468342889375,13.869333333333334,1.5404790686617498,1.5185689626921635,1.5099696764116726
final_joint_baseline_44mer,hs,10,39,327.132,train,0.0818790215728969,0.07884099656704632,0.005645093215040664,0.013299043986567767,0.020719347781656273,0.009133080047404832,14.926329042663259,14.005978089096505,14.098,1.543821294173438,1.5127344003549819,1.5113525430378996
final_joint_baseline_44mer,hs,10,40,328.44,train,0.07709520355297342,0.07659004204467118,0.004549138689885606,0.012617635563719629,0.017478072163793133,0.00707741233319208,15.05278513176313,14.155894002619446,14.25,1.540026443712756,1.5068711791093836,1.4969310802622735
final_joint_baseline_44mer,hs,10,41,329.753,train,0.08131350443486074,0.0729129094405074,0.005053548920886174,0.014134863872608362,0.021097173420249388,0.007831888957674189,15.265959923315682,14.307077309679187,14.413333333333332,1.5372187904758519,1.5009852762325244,1.5034064182924751
final_joint_baseline_44mer,hs,10,42,331.071,train,0.07605886203681694,0.08614404503043874,0.0043189845926347795,0.015382872118196897,0.026480894608500172,0.008450627761666198,15.465113961414396,14.459500522572089,14.366666666666665,1.5314127841504375,1.4950782656825312,1.4956259192685117
final_joint_baseline_44mer,hs,10,43,332.394,train,0.08063525451302148,0.08349996236717733,0.005473689542555929,0.015510256860542157,0.02239569362830121,0.008865401449544317,15.650857373257864,14.613133614030982,14.591333333333335,1.5244549200868058,1.489151797965392,1.4909832142828328
final_joint_baseline_44mer,hs,10,44,333.723,train,0.07743586500086054,0.08294163910524432,0.004568076571416904,0.01675502955619349,0.02915639431168039,0.010497981318796857,15.79094470817357,14.768060768556424,14.801333333333332,1.5161238639190366,1.4832031256150915,1.4838507111636334
final_joint_baseline_44mer,hs,10,45,335.057,train,0.07644145180297719,0.07570424372464975,0.004134317916288847,0.01601411438909485,0.020137478723692766,0.0090046068467737,15.881811058365287,14.924130795904684,14.835333333333335,1.5139679599741689,1.477238534773516,1.4795874781878577
final_joint_baseline_44mer,hs,10,46,336.396,train,0.07738203291355353,0.07160524052515413,0.004050324836558524,0.015767091464624444,0.02030876061019847,0.008404069810612497,15.95942996470087,15.081305766510766,15.113333333333333,1.5107176380054235,1.4712599042979844,1.4695948810994075
final_joint_baseline_44mer,hs,10,47,337.741,train,0.07735310599848784,0.06518897995944453,0.00488479443778583,0.01617377872878539,0.026818264159967655,0.008576912231543823,16.191268790700505,15.239663018175296,15.346,1.5031807816212521,1.465264731755853,1.4608744838011691
final_joint_baseline_44mer,hs,10,48,339.091,train,0.0730146315655271,0.07279390352459458,0.005366302558329254,0.015218343915840133,0.020345482539514764,0.00749292998836728,16.2934658572211,15.399042054943633,15.414000000000001,1.4997236766808852,1.4592595100887737,1.4507883526014256
final_joint_baseline_44mer,hs,10,49,340.446,train,0.07278090051282836,0.07360824173683433,0.006496312667451685,0.01519096088761789,0.0229725711085874,0.00789528373076747,16.485230661554375,15.559396952943239,15.608,1.4953283897396434,1.4532463310214063,1.4543042918094098
final_joint_baseline_44mer,hs,10,50,341.807,train,0.07565726658025382,0.08484878039849755,0.006357583295219665,0.016170348570495166,0.023585107936926045,0.008862156959178935,16.691355897389087,15.72079789688431,15.877333333333333,1.4903387932207046,1.4472229311823377,1.439025153023878
final_joint_baseline_44mer,hs,10,51,343.173,train,0.0684333381326377,0.06394842532733003,0.006273846961702286,0.01494141235384298,0.023270457911528816,0.008356457763071727,16.85042336132919,15.883075496515222,15.986666666666666,1.4792115717588992,1.4411959749583119,1.436657402713009
final_joint_baseline_44mer,hs,10,52,344.545,train,0.06904819996103648,0.07478687184364309,0.006031930985395131,0.01505782395117157,0.019546572676053562,0.009604976005470403,17.108302522670563,16.04629510332385,15.953333333333333,1.4707794216938925,1.4351633514936522,1.4406886308601443
final_joint_baseline_44mer,hs,10,53,345.922,train,0.06459977808209079,0.07083018932666775,0.008681248042303578,0.0150630242973416,0.021932732833813542,0.00816022519244454,17.151692684559674,16.210281777286035,16.244666666666667,1.4674249423764787,1.429131815400149,1.434037470625639
final_joint_baseline_44mer,hs,10,54,347.305,train,0.06839652176982536,0.07311285471366313,0.006367023109852541,0.01692910116660505,0.0292907442382164,0.00994533240953733,17.198451478911814,16.375096123979386,16.54666666666667,1.4707388309624263,1.4230993980841857,1.4095660203471547
final_joint_baseline_44mer,hs,10,55,348.693,train,0.06717873359213389,0.07294590301544095,0.007963472412200238,0.01673266183055623,0.023120527430438673,0.010210454652657628,17.365968291643842,16.540558126713982,16.578000000000003,1.46534792230597,1.417072919885081,1.4245748246143852
final_joint_baseline_44mer,hs,10,56,350.086,train,0.06898339875510273,0.06826270400477939,0.006957365577332819,0.017159255719662855,0.027444175395860276,0.00945738191210685,17.642026124398996,16.706604652194837,17.044666666666668,1.4586152219225486,1.4110548500657276,1.4004996626950184
final_joint_baseline_44mer,hs,10,57,351.486,train,0.06723535730682259,0.06132768021927698,0.006617090623368739,0.01923659090296247,0.0292639131976314,0.0079447051617103,17.59089830199014,16.873408744267657,16.801333333333332,1.459674410254965,1.4050391204110946,1.4116449253984547
final_joint_baseline_44mer,hs,10,58,352.891,train,0.06481274896884151,0.0603284472093292,0.008829390023583442,0.01884599215013316,0.028832174717586374,0.008631251755383113,17.764145137240583,17.04066463787472,17.068,1.454219169118449,1.3990369308629211,1.4081064680396536
final_joint_baseline_44mer,hs,10,59,354.301,train,0.06421822948915866,0.06774249471089969,0.005944690438725274,0.020364528385803583,0.023755658503905937,0.007961590797928025,17.849990870914734,17.208303241104524,17.174,1.4515792398474154,1.3930508385487432,1.3895902234518498
final_joint_baseline_44mer,hs,10,60,355.717,train,0.06270078209426333,0.059299806505799274,0.006158020680316506,0.021326457636040227,0.03393305458865951,0.008124027317862166,17.95618609640314,17.376372446154896,17.652666666666665,1.4478678684382402,1.3870792113102492,1.3848786270406637
final_joint_baseline_44mer,hs,10,61,357.139,train,0.061672474251527346,0.05879783512623239,0.009006469319359606,0.023316219690683145,0.02731207883192633,0.008756035803399889,17.985555124459857,17.544799323185508,17.523333333333333,1.4474435804149874,1.381124718167223,1.3782557837986742
final_joint_baseline_44mer,hs,10,62,358.567,train,0.0586819391769606,0.05739725852521733,0.0073358748772115595,0.02532233681690524,0.043233774429650734,0.010800534409497436,17.929191771651148,17.713509397584954,18.133333333333333,1.4479398595468786,1.3751900375734978,1.3634669714025458
final_joint_baseline_44mer,hs,10,63,360.0,train,0.058008129246278226,0.05233982170162177,0.010181215382524714,0.027190818323866432,0.04218841955039939,0.011442200807535736,18.00590271438135,17.88230923186387,18.175333333333334,1.448537998438865,1.36928195608066,1.3632661897821814
final_joint_baseline_44mer,hs_quadratic,1,0,280.0,train,0.055830234021425715,0.05713933787282341,0.0043004425310612104,0.017818328239700254,0.02426435362556536,0.00968266852073545,8.984389264195727,8.53437652046388,8.502666666666666,1.7330192887155929,1.7461932761303853,1.7365339760214775
final_joint_baseline_44mer,hs_quadratic,1,1,281.119,train,0.0549544215147567,0.057877379817407135,0.003655453959225539,0.017439777169752424,0.02162743084884851,0.007793416231999679,9.245772472764894,8.672176296139227,8.7,1.7254357146970922,1.739825687932702,1.7332613932559275
final_joint_baseline_44mer,hs_quadratic,1,2,282.243,train,0.058473741217887426,0.06515766444871288,0.0031950114979422102,0.01788886648674338,0.02192463484300454,0.008089600824377326,9.307776459132127,8.811708925125142,8.9,1.7239583652442858,1.7334044574717895,1.7271851019004703
final_joint_baseline_44mer,hs_quadratic,1,3,283.371,train,0.06222063376624422,0.0646548351377105,0.0037415447265056806,0.01701890544912629,0.02561325317977334,0.00967399928099435,9.5004241220863,8.952829234037676,8.877333333333333,1.7181079388731155,1.7269371847911135,1.724550755541988
final_joint_baseline_44mer,hs_quadratic,1,4,284.504,train,0.06296273012420375,0.06142621787950983,0.0030914583245097867,0.01585249514656551,0.02716342325360131,0.009294316378674193,9.659105501795388,9.095637713990632,8.928666666666667,1.7148231530757665,1.7204201776397308,1.7258293249797212
final_joint_baseline_44mer,hs_quadratic,1,5,285.641,train,0.061975340283792764,0.06255998554338571,0.003586045128111993,0.015404162116734045,0.021001149950106775,0.006954841607900351,9.834191086969753,9.239979923080462,9.010666666666667,1.70995073357408,1.7138613867994579,1.710729880318052
final_joint_baseline_44mer,hs_quadratic,1,6,286.783,train,0.06585998529321346,0.07367326262279056,0.0061118048998565,0.01592283890589107,0.018157869764158813,0.009931965712423184,10.003320324386829,9.385950339428337,9.370000000000001,1.700945718091396,1.7072574092686503,1.7204938242553556
final_joint_baseline_44mer,hs_quadratic,1,7,287.929,train,0.06839693376903502,0.0685885758880247,0.0037596301396734823,0.015772313290071817,0.02339476599591957,0.007775766584102083,10.215862546406182,9.533384390823805,9.572000000000001,1.6943485754338155,1.7006165632561467,1.7115461376238734
final_joint_baseline_44mer,hs_quadratic,1,8,289.08,train,0.07348868148149215,0.08052661379948631,0.003011154152651456,0.01596524486830895,0.02564427623327263,0.008326028630855353,10.399694936400707,9.682369383906769,9.438666666666666,1.6849675212879243,1.6939357682671485,1.708325526844908
final_joint_baseline_44mer,hs_quadratic,1,9,290.235,train,0.0731140384882975,0.07147215173599263,0.0031788231038008463,0.015476021059989051,0.020701096131247376,0.007172906430461041,10.524419922707079,9.832729739106941,9.829333333333333,1.681340394793113,1.687223724195884,1.6865374811658893
final_joint_baseline_44mer,hs_quadratic,1,10,291.395,train,0.07122788883075235,0.08861619497628923,0.007853935206602665,0.015951950773118194,0.02259138154507757,0.009604548437981782,10.66035238269125,9.984544379386339,9.875333333333334,1.6777821959555088,1.680477705216683,1.6732581259461465
final_joint_baseline_44mer,hs_quadratic,1,11,292.56,train,0.0725724689755215,0.07283993879985973,0.003010591059243884,0.01597323029521311,0.023011959191612807,0.00945216337126701,10.742928001947536,10.137757674600426,10.204666666666668,1.6731364718597481,1.6737009866963994,1.68748239164625
final_joint_baseline_44mer,hs_quadratic,1,12,293.729,train,0.07150899163460206,0.07646869317220545,0.005018273245844245,0.015817755003167233,0.02207879628631386,0.009423839798838264,10.807456941147832,10.29217585695099,10.281333333333333,1.6738479584546968,1.6669028635035112,1.668142067071487
final_joint_baseline_44mer,hs_quadratic,1,13,294.903,train,0.07084155504790976,0.08136021483154512,0.00674626089420941,0.015991270115777317,0.022485335835524756,0.0075924763935124664,10.913218154707565,10.447862877145635,10.453999999999999,1.6724701711734125,1.6600812009126358,1.6557593026371658
final_joint_baseline_44mer,hs_quadratic,1,14,296.082,train,0.07469943698436077,0.07855331123457535,0.0035832045445898103,0.0179014092615358,0.024639290070626783,0.008794480208076333,11.137181242772805,10.604745210160374,10.685333333333332,1.665708368001392,1.653239893658461,1.635865716083051
final_joint_baseline_44mer,hs_quadratic,1,15,297.266,train,0.07425089222770272,0.09158221159345378,0.005608403854459458,0.017446766643673,0.021689202394116307,0.008797549721418024,11.28130401375449,10.762742823708441,10.724,1.6584518174231966,1.6463830514782072,1.6609144399593767
final_joint_baseline_44mer,hs_quadratic,1,16,298.454,train,0.07464174812887568,0.0808571425003376,0.0028096010143381514,0.015126695099371347,0.018305152058134037,0.008611776887426962,11.462236397662954,10.921635091475782,10.895333333333333,1.653061674629598,1.639520767925565,1.6286766227360456
final_joint_baseline_44mer,hs_quadratic,1,17,299.647,train,0.07512354417820208,0.07256906101245213,0.002582317068992677,0.01570326526021423,0.01756636243971088,0.006980337319279245,11.609464579149169,11.08146186274376,11.116666666666667,1.6439808387239871,1.6326517763455244,1.6379753210875592
final_joint_baseline_44mer,hs_quadratic,1,18,300.845,train,0.07896191332787245,0.08288797597113383,0.004453399454484603,0.015389071646722883,0.022780964628023686,0.008595758531011351,11.843582253058244,11.242122674451647,11.138666666666667,1.6384022936673557,1.6257808216971077,1.6140393123626793
final_joint_baseline_44mer,hs_quadratic,1,19,302.047,train,0.08073652391512168,0.08771299465685081,0.0036989416158605733,0.015732535067090592,0.024058366686298807,0.009952472628145963,12.03045767147465,11.403375750745292,11.521333333333335,1.6302856790997862,1.6189185546721157,1.6157353455871695
final_joint_baseline_44mer,hs_quadratic,1,20,303.254,train,0.08271327100201803,0.08258038813027717,0.0032369112188938183,0.015531627786063444,0.023725795105854174,0.010055810470576715,12.269134182338263,11.56524055653619,11.500666666666667,1.6206763978222538,1.6120643787070925,1.6084816825315849
final_joint_baseline_44mer,hs_quadratic,1,21,304.467,train,0.08138616447536096,0.0956014178115317,0.004565678214064355,0.013710367146172946,0.01487115507877557,0.00574495709835352,12.378670272655349,11.727729086534056,11.747333333333334,1.611008910967524,1.605218019037899,1.6146105117273915
final_joint_baseline_44mer,hs_quadratic,1,22,305.683,train,0.08409797547222334,0.09455288560616168,0.003912385060945367,0.0138506403146717,0.019936105299484114,0.008303078755621553,12.575666042845839,11.890310698020503,11.993333333333336,1.6024266517823778,1.5984018951349026,1.5861811657864666
final_joint_baseline_44mer,hs_quadratic,1,23,306.905,train,0.08227776311462771,0.08751676804173175,0.0037492534376594878,0.013350739274079237,0.020676595376114718,0.006218272982143268,12.589017710425416,12.053250646268243,12.135333333333334,1.6065431646433592,1.5916048561654577,1.5926275468389877
final_joint_baseline_44mer,hs_quadratic,1,24,308.132,train,0.07683692967897003,0.08393480796159893,0.004858422176121216,0.014031414698195199,0.02095886159512449,0.007952289583623224,12.680625798794962,12.216271737795525,12.357333333333333,1.6048980912246824,1.584838424547576,1.584801194278618
final_joint_baseline_44mer,hs_quadratic,1,25,309.364,train,0.07797097193294793,0.08366534575285697,0.0055029498104994645,0.014529573678192072,0.02428984300675282,0.008248299121331964,12.839442212890269,12.379223745328567,12.220000000000002,1.602065164513469,1.578108655342082,1.5864390169942342
final_joint_baseline_44mer,hs_quadratic,1,26,310.6,train,0.07271093708536365,0.07813269795743738,0.0023912702280678893,0.015705814907197628,0.02155389160917337,0.00769630179157023,12.760165616821862,12.541818651588923,12.552000000000001,1.6043305868470101,1.5714271227828123,1.5633479163839437
final_joint_baseline_44mer,hs_quadratic,1,27,311.842,train,0.07331211129183657,0.08731092356945128,0.0055112217733803304,0.01588673313944151,0.015525936104786458,0.006902894310371324,12.944969113261518,12.70415645345659,12.674666666666667,1.5958195529076442,1.5647893365731262,1.5720859007212433
final_joint_baseline_44mer,hs_quadratic,1,28,313.088,train,0.07704482070349017,0.09202228096644856,0.0034683487277218745,0.016496891492232622,0.01679914356325291,0.007318734851153052,13.29451341975534,12.865806829159379,12.646000000000003,1.5835136685075968,1.5582124095048893,1.5752654152766588
final_joint_baseline_44mer,hs_quadratic,1,29,314.34,train,0.07320140200786714,0.08028805761747868,0.004728755453246816,0.014071663184485852,0.020240345342689897,0.008186668563650135,13.48962745724545,13.026854609957226,13.017333333333333,1.5730841481092992,1.5516923042978434,1.550799575653957
final_joint_baseline_44mer,hs_quadratic,1,30,315.596,train,0.07437293806105216,0.07633044886263751,0.0028168049597593926,0.014474549893673415,0.018745512521129867,0.007155106750897217,13.672765276002677,13.186862978615054,13.224,1.567634268012788,1.5452460189882786,1.540445574701964
final_joint_baseline_44mer,hs_quadratic,1,31,316.858,train,0.07418064921151035,0.0787685559945803,0.005073670464282285,0.014345921839851773,0.02512783500959697,0.008035327904159652,13.829060921429004,13.345902427046024,13.449333333333335,1.5631233357800103,1.5388699251761846,1.5283656788599784
final_joint_baseline_44mer,hs_quadratic,1,32,318.124,train,0.07444858016624356,0.08756489202679611,0.005711103402385877,0.014303729590760173,0.02343530590436326,0.0080694722761151,14.070463605380073,13.503532793167455,13.571333333333333,1.558760215078798,1.5325807835789,1.5357818667934628
