rg_weight,temp_index,temperature,in_validation,contact_loss,rg_loss,b_T,pred_mean_contacts,pred_mean_rg
1,45,335.057,1,0.0635579709,0.01486256287,-0.2998770295,13.98445399,1.514092914
1,46,336.396,0,0.06458417137,0.0152637886,-0.3036777508,14.10613541,1.509267865
1,47,337.741,0,0.0654927461,0.01605497122,-0.3074651637,14.22876986,1.504418111
1,48,339.091,1,0.0636015662,0.01617290909,-0.311236443,14.35225099,1.499547985
1,49,340.446,0,0.06432932635,0.01570848566,-0.3149916144,14.47656209,1.494658248
1,50,341.807,0,0.06775832684,0.01742453015,-0.3187334432,14.60177745,1.489746087
1,51,343.173,1,0.06427335183,0.01632072165,-0.3224591752,14.72778652,1.484815938
1,52,344.545,0,0.06638300706,0.01691601644,-0.3261715347,14.85466178,1.479865055
1,53,345.922,0,0.06354051208,0.0167060469,-0.329867814,14.98228989,1.474897943
1,54,347.305,1,0.06582147366,0.01748889542,-0.3335506971,15.11074148,1.469911925
1,55,348.693,0,0.06690364981,0.0177945202,-0.337217522,15.23990045,1.464911569
1,56,350.086,0,0.06956337462,0.01770789418,-0.3408683227,15.36974222,1.459897865
1,57,351.486,1,0.06738162996,0.01773016597,-0.344508313,15.50042792,1.454864645
1,58,352.891,0,0.06703782454,0.01798820886,-0.3481322671,15.63174443,1.449820165
1,59,354.301,0,0.06749779056,0.01924048649,-0.3517402222,15.76366382,1.444765504
1,60,355.717,1,0.06725879376,0.01877156759,-0.3553347449,15.89625081,1.439698193
1,61,357.139,0,0.06650788625,0.01960680126,-0.3589158138,16.02947556,1.434619386
1,62,358.567,0,0.06359201809,0.02031477148,-0.3624834091,16.16330713,1.429530265
1,63,360,1,0.06498287024,0.02136090284,-0.3660350443,16.29761976,1.424435592
2,0,280,1,0.04468285787,0.01160525487,-0.1156229445,9.544652662,1.700510192
2,1,281.119,0,0.04172117624,0.01150123871,-0.1200112435,9.623189479,1.697011017
2,2,282.243,0,0.04442434076,0.0122312545,-0.1243841208,9.702482047,1.693486488
2,3,283.371,1,0.04550992933,0.01139637056,-0.1287376842,9.782466992,1.689939598
2,4,284.504,0,0.04527055858,0.01114738249,-0.1330757935,9.863222331,1.686367062
2,5,285.641,0,0.04377040923,0.0104435503,-0.1373946214,9.944683814,1.682771901
2,6,286.783,1,0.04592981941,0.01054510808,-0.1416979698,10.02693003,1.679150824
2,7,287.929,0,0.0468722501,0.01051567649,-0.1459820754,10.10989578,1.675506881
2,8,289.08,0,0.04999135342,0.01034264,-0.1502506829,10.1936602,1.671836777
2,9,290.235,1,0.0492918673,0.0101761241,-0.1545000917,10.27815707,1.668143594
2,10,291.395,0,0.04771984082,0.01063137799,-0.1587339904,10.363466,1.664424035
2,11,292.56,0,0.04852541181,0.01061186969,-0.1629523465,10.44959384,1.660677995
2,12,293.729,1,0.04805427849,0.01057057091,-0.1671515517,10.53647275,1.656908607
2,13,294.903,0,0.04738285283,0.01109657434,-0.1713352122,10.62418295,1.653112575
2,14,296.082,0,0.05000576156,0.01255274631,-0.175503301,10.71273072,1.649289824
2,15,297.266,1,0.04974483373,0.01233682089,-0.1796557931,10.8021221,1.645440288
2,16,298.454,0,0.04996894402,0.01039260028,-0.1837891999,10.89228681,1.641567179
2,17,299.647,0,0.05018754581,0.01099388792,-0.1879070209,10.98330567,1.637667209
2,18,300.845,1,0.05316763345,0.01062310828,-0.1920092362,11.07518393,1.63374035
2,19,302.047,0,0.05446932,0.01118856349,-0.1960924441,11.16784925,1.629789878
2,20,303.254,0,0.0562113185,0.01138903776,-0.2001600659,11.26138272,1.625812519
2,21,304.467,1,0.05553432188,0.01049412232,-0.2042154163,11.35586672,1.621804979
2,22,305.683,0,0.05772432635,0.01087260611,-0.2082484924,11.45107085,1.617777211
2,23,306.905,0,0.05650005219,0.01015012936,-0.2122692724,11.54723291,1.613719337
2,24,308.132,1,0.05284836619,0.01090104684,-0.2162744166,11.64427788,1.609634727
2,25,309.364,0,0.05378665502,0.01074389143,-0.2202639168,11.74220842,1.605523462
2,26,310.6,0,0.05025211222,0.01168489092,-0.2242345667,11.84094663,1.601388989
2,27,311.842,1,0.051305794,0.01142484406,-0.2281927864,11.940654,1.597224735
2,28,313.088,0,0.05497210878,0.01219578187,-0.2321321981,12.04117116,1.593037542
2,29,314.34,0,0.05340143666,0.01163542572,-0.2360591232,12.14266013,1.588820845
2,30,315.596,1,0.0549470062,0.01193909954,-0.2399672878,12.2449589,1.584581559
2,31,316.858,0,0.05508931408,0.01162395703,-0.2438629164,12.3482299,1.580313132
2,32,318.124,0,0.05653009311,0.01127202127,-0.2477398374,12.4523084,1.576022549
2,33,319.396,1,0.059419502,0.01131300618,-0.2516041795,12.55735714,1.571703277
2,34,320.672,0,0.0610494646,0.01096216495,-0.2554498717,12.6632086,1.567362372
2,35,321.954,0,0.05932422876,0.01108242768,-0.2592829484,12.77002567,1.562993323
2,36,323.241,1,0.06186665583,0.01091059936,-0.2631003921,12.87772187,1.558599844
2,37,324.533,0,0.05868883574,0.01056136218,-0.2669022122,12.98629277,1.554182274
2,38,325.83,0,0.0613381468,0.01064991515,-0.2706884196,13.0957332,1.54974098
2,39,327.132,1,0.06281622778,0.01198444912,-0.2744590264,13.20603722,1.545276353
2,40,328.44,0,0.06073490012,0.01188495507,-0.2782169074,13.31728335,1.540785374
2,41,329.753,0,0.0639423571,0.01326018989,-0.2819591702,13.4293795,1.536271916
2,42,331.071,1,0.06135530769,0.01403572904,-0.2856858311,13.54231733,1.53173645
2,43,332.394,0,0.06449211102,0.01431008341,-0.2893969074,13.65608765,1.527179474
2,44,333.723,0,0.06419099273,0.01527607485,-0.2930951894,13.77076686,1.522598067
2,45,335.057,1,0.06384628115,0.01478634407,-0.296777881,13.8862582,1.517996225
2,46,336.396,0,0.06482501209,0.01514512909,-0.3004450034,14.00254985,1.513374532
2,47,337.741,0,0.06575788388,0.01596118993,-0.3040992852,14.11971636,1.508730143
2,48,339.091,1,0.06388731329,0.01602317783,-0.3077380005,14.23765737,1.504067148
2,49,340.446,0,0.06464714598,0.01551667942,-0.3113611742,14.35635835,1.499386214
2,50,341.807,0,0.0680132107,0.01722379271,-0.3149714742,14.47589175,1.494684581
2,51,343.173,1,0.0645691056,0.01614775392,-0.3185662432,14.59615368,1.489966425
2,52,344.545,0,0.06674024373,0.01673288859,-0.3221481098,14.7172151,1.485229045
2,53,345.922,0,0.06382841784,0.01645423446,-0.3257144615,14.83896976,1.480476674
2,54,347.305,1,0.06601513325,0.0171513366,-0.3292678878,14.96148707,1.475706668
2,55,348.693,0,0.06708504355,0.01741675327,-0.3328058204,15.08465847,1.470923313
2,56,350.086,0,0.06978052084,0.01731434017,-0.336328292,15.20846283,1.466127466
2,57,351.486,1,0.06746846172,0.01718548663,-0.3398403334,15.3330562,1.461313137
2,58,352.891,0,0.06717967856,0.01741105758,-0.3433369021,15.45823789,1.456488126
2,59,354.301,0,0.06755793979,0.01854707086,-0.3468180342,15.58398397,1.451653367
2,60,355.717,1,0.06722277475,0.01799478209,-0.3502862061,15.7103589,1.446806396
2,61,357.139,0,0.0664018838,0.01872932218,-0.353741397,15.83733712,1.441948212
2,62,358.567,0,0.06337015068,0.01926665134,-0.357183588,15.96489215,1.43707984
2,63,360,1,0.06459848642,0.02014070213,-0.3606103799,16.09290722,1.432205723
4,0,280,1,0.04520973309,0.01174565734,-0.1185899022,9.597639296,1.698148492
4,1,281.119,0,0.04212776934,0.01162665824,-0.1228428909,9.674416457,1.694733042
4,2,282.243,0,0.04484420866,0.01236407162,-0.1270809334,9.751904818,1.691293867
4,3,283.371,1,0.04583581402,0.01150515304,-0.1313002575,9.830041653,1.68783391
4,4,284.504,0,0.0455539023,0.01126515919,-0.135504604,9.908902379,1.684349991
4,5,285.641,0,0.04401192452,0.01053685568,-0.1396902637,9.988423453,1.680845077
4,6,286.783,1,0.04613164244,0.01061052572,-0.1438609212,10.06868078,1.677315984
4,7,287.929,0,0.04702136994,0.01056600669,-0.1480129291,10.14960996,1.673765708
4,8,289.08,0,0.05011167293,0.01037090079,-0.1521499169,10.23128733,1.670191059
4,9,290.235,1,0.04938154718,0.01019804771,-0.156268298,10.31364755,1.666595063
4,10,291.395,0,0.04779030655,0.01065045905,-0.1603716472,10.3967674,1.66297453
4,11,292.56,0,0.04857683852,0.01062409982,-0.164459933,10.48065271,1.659329382
4,12,293.729,1,0.04811374412,0.0105908562,-0.1685296585,10.56523661,1.655662689
4,13,294.903,0,0.04742773008,0.01111652598,-0.1725843185,10.65059641,1.651971264
4,14,296.082,0,0.05002409664,0.01256083185,-0.1766238871,10.7367374,1.648255056
4,15,297.266,1,0.04975694118,0.01233741524,-0.1806483398,10.82366465,1.644514022
4,16,298.454,0,0.04996830656,0.01038994291,-0.1846542957,10.91130903,1.640751302
4,17,299.647,0,0.0501845407,0.01098298222,-0.1886451464,10.99974839,1.636963719
4,18,300.845,1,0.05315391328,0.01060945929,-0.1926208725,11.08898704,1.633151265
4,19,302.047,0,0.05445231486,0.01117383109,-0.1965781774,11.17895402,1.629317135
4,20,303.254,0,0.05619190834,0.01137386291,-0.2005203767,11.26972737,1.625458168
4,21,304.467,1,0.05552222218,0.01048293419,-0.2044506831,11.36138627,1.621571183
4,22,305.683,0,0.05771696931,0.01086620268,-0.2083594019,11.4537066,1.617665848
4,23,306.905,0,0.05650076661,0.01015071892,-0.2122562038,11.54691832,1.613732595
4,24,308.132,1,0.0528557021,0.01090531987,-0.2161378519,11.64094806,1.609774705
4,25,309.364,0,0.05379971385,0.01075120649,-0.2200043385,11.7357978,1.605792265
4,26,310.6,0,0.05026511606,0.01168968314,-0.223852556,11.83139159,1.601788621
4,27,311.842,1,0.0513303853,0.01143465516,-0.2276887266,11.92788526,1.597757415
4,28,313.088,0,0.05502209279,0.01222222538,-0.2315066691,12.02512411,1.593705277
4,29,314.34,0,0.05347258749,0.01167059221,-0.23531251,12.12326445,1.589625856
4,30,315.596,1,0.05503999816,0.01198477276,-0.239100169,12.22214922,1.585525842
4,31,316.858,0,0.0552022298,0.0116738223,-0.2428756784,12.32193512,1.581398898
4,32,318.124,0,0.05667416467,0.01132891777,-0.2466330571,12.42246271,1.577251777
4,33,319.396,1,0.05954888169,0.01135849181,-0.2503782446,12.52388894,1.573078157
4,34,320.672,0,0.06118854567,0.01100192832,-0.2541053574,12.62605191,1.568884852
4,35,321.954,0,0.05947217553,0.0111243237,-0.2578202437,12.72910877,1.564665561
4,36,323.241,1,0.062049164,0.0109673082,-0.261519979,12.83297598,1.56042386
4,37,324.533,0,0.05884498225,0.01059089539,-0.2652045725,12.93764931,1.556160064
4,38,325.83,0,0.06151616868,0.010689247,-0.2688740347,13.0431239,1.55187451
4,39,327.132,1,0.0629927838,0.01199145687,-0.2725283772,13.14939421,1.547567555
4,40,328.44,0,0.06091860713,0.01188053577,-0.2761703865,13.2565361,1.543236267
4,41,329.753,0,0.06414495091,0.01323708015,-0.2797972591,13.36446117,1.538884358
4,42,331.071,1,0.0615889662,0.01402684116,-0.2834090108,13.47316182,1.534512255
4,43,332.394,0,0.06473296546,0.01430607946,-0.2870056585,13.58262971,1.530120409
4,44,333.723,0,0.0644566408,0.0152815348,-0.2905899063,13.69293892,1.525705971
4,45,335.057,1,0.06412791567,0.01475630094,-0.2941590445,13.80399699,1.521272758
4,46,336.396,0,0.06507072768,0.01508324552,-0.2977130937,13.91579334,1.516821293
4,47,337.741,0,0.06602820456,0.01592410752,-0.3012546981,14.02840047,1.512348796
4,48,339.091,1,0.0641807553,0.01594353647,-0.304781216,14.14172284,1.507859163
4,49,340.446,0,0.06497260179,0.01540639289,-0.3082926715,14.25574752,1.503352988
4,50,341.807,0,0.06829116124,0.01711058695,-0.3117916502,14.37054525,1.498827564
4,51,343.173,1,0.06488933833,0.01606360696,-0.3152755769,14.48601743,1.49428686
4,52,344.545,0,0.06711774456,0.01664599189,-0.318746999,14.60223352,1.489728219
4,53,345.922,0,0.06415638124,0.01631566717,-0.3222033845,14.71909291,1.485155658
4,54,347.305,1,0.06626929714,0.01694605863,-0.3256472433,14.83666373,1.480566571
4,55,348.693,0,0.06733624015,0.01718424449,-0.329076086,14.95484341,1.475965018
4,56,350.086,0,0.07006933143,0.01707550561,-0.3324899445,15.07361337,1.471351757
4,57,351.486,1,0.06765569977,0.01682655448,-0.3358936944,15.19312508,1.466720957
4,58,352.891,0,0.06742243371,0.01703227125,-0.3392824487,15.31318792,1.462080048
4,59,354.301,0,0.06774036369,0.01807793074,-0.3426562424,15.43378091,1.457429855
4,60,355.717,1,0.06733415976,0.01746381365,-0.3460174754,15.55496793,1.452767933
4,61,357.139,0,0.06646307022,0.0181211843,-0.3493661278,15.67672662,1.448095162
4,62,358.567,0,0.06334405536,0.01852349969,-0.3527021811,15.79903378,1.443412447
4,63,360,1,0.06444634005,0.01926081007,-0.3560233101,15.92177979,1.43872398
