baseline,model,seed,temperature_index,temperature,split,target_vs_fit_contact_js,target_vs_remd_contact_js,fit_vs_remd_contact_js,target_vs_fit_rg_js,target_vs_remd_rg_js,fit_vs_remd_rg_js,target_mean_contacts,fit_mean_contacts,remd_mean_contacts,target_mean_rg,fit_mean_rg,remd_mean_rg
final_joint_baseline_30mer,hs_quadratic,3,62,358.567,train,0.07045053301683915,0.08068176494554656,0.0020900556168991957,0.049497425159721165,0.05238618093829414,0.00562311375168951,5.787977355510985,5.933237636735983,6.036666666666667,1.3170019276909346,1.3630931633204797,1.3631069464464405
final_joint_baseline_30mer,hs_quadratic,3,63,360.0,train,0.0711617988227482,0.06815327323176412,0.002737112335209569,0.04944787576125946,0.05622829200247219,0.006594860545561754,5.94692838370565,5.982938038976869,5.891333333333334,1.3119173353397784,1.360592805302514,1.35692990521621
final_joint_baseline_30mer,hs_quadratic,4,0,280.0,train,0.07921740600138655,0.08406407468216909,0.0028817718365404064,0.09707829151163534,0.10433016472101848,0.009599744565421554,2.543307513198239,2.8575358159320574,2.873333333333333,1.4490542803047362,1.5295960377944064,1.5221034287875557
final_joint_baseline_30mer,hs_quadratic,4,1,281.119,train,0.08067616477725528,0.08261206923250405,0.0012137630746410788,0.09765100460372235,0.10807349676816849,0.00718745806324847,2.607172003596376,2.8978744861733783,2.9366666666666665,1.4453908784431428,1.5272549393927002,1.5285427653587456
final_joint_baseline_30mer,hs_quadratic,4,2,282.243,train,0.08086358873914495,0.0808249145013266,0.0004961579206692942,0.09809710508701125,0.11252031729219583,0.00866150596159505,2.6356502293842357,2.938655606819929,2.9026666666666667,1.4450302196769296,1.524892678776765,1.5341916452157194
final_joint_baseline_30mer,hs_quadratic,4,3,283.371,train,0.07834228470847523,0.08212559513211673,0.002400987143458175,0.09741804443736436,0.09665419912860759,0.011593139788566553,2.7111095741983076,2.9798420440601947,3.002,1.4426351112681033,1.522511532479498,1.5004758575650632
final_joint_baseline_30mer,hs_quadratic,4,4,284.504,train,0.07792479937374765,0.07788420608809216,0.0016809191655074872,0.09563811030015784,0.09799134225349485,0.009725417823359214,2.759010247366115,3.021469207282032,3.008,1.4411339909979202,1.5201095795377872,1.5152273980267386
final_joint_baseline_30mer,hs_quadratic,4,5,285.641,train,0.07787667820917883,0.07466314250319778,0.002096580381184034,0.09492582395319449,0.10042904416302476,0.008796519941594697,2.779320982317818,3.063498993961594,3.108,1.4388363579313137,1.5176891451749017,1.5087943454084405
final_joint_baseline_30mer,hs_quadratic,4,6,286.783,train,0.07765564751739736,0.08519335240651894,0.0028634720601524166,0.09545705055101013,0.09465484281963496,0.008944519168895475,2.848500789588953,3.105966733916766,3.1580000000000004,1.436106212846229,1.515248321909125,1.503903593445098
final_joint_baseline_30mer,hs_quadratic,4,7,287.929,train,0.07829656541907412,0.08364091705388668,0.002007380253929985,0.09345231677304344,0.09924049833157117,0.006340610898153519,2.858525687576366,3.1488333236769606,3.1873333333333336,1.4361933836522711,1.5127894845783145,1.5098607490719922
final_joint_baseline_30mer,hs_quadratic,4,8,289.08,train,0.07826750600846741,0.08011642713599318,0.0010245106013951808,0.09186166580160893,0.09130098514820359,0.007226916839416918,2.931267722525763,3.192133955232804,3.2193333333333336,1.4333961198315441,1.5103107421925377,1.5062261957878844
final_joint_baseline_30mer,hs_quadratic,4,9,290.235,train,0.07892323357307501,0.08914416070626452,0.002410504314233723,0.09104083363948073,0.0892122371913562,0.00633641869329273,2.993197143647555,3.235828491255181,3.324666666666667,1.430608882046017,1.5078145200854578,1.5064313859658345
final_joint_baseline_30mer,hs_quadratic,4,10,291.395,train,0.07795329582962726,0.08380679737077924,0.001647010668762233,0.08876025584305132,0.09948905573049167,0.0067866969782660064,2.9908893249878963,3.2799519236596026,3.364,1.4303011384655808,1.5052989469001883,1.5101082204006349
final_joint_baseline_30mer,hs_quadratic,4,11,292.56,train,0.0765718497158242,0.07658162049633463,0.0011846391399831947,0.08662304295235744,0.09152194261228751,0.006342471806983144,3.0821580272955718,3.3245013873337492,3.3513333333333337,1.4258314762733413,1.5027643202347627,1.5013225479875303
final_joint_baseline_30mer,hs_quadratic,4,12,293.729,train,0.07237366889557376,0.07085151914612915,0.0016587708635712128,0.08516406169396638,0.0972589621118585,0.009126889565925552,3.150122904995735,3.369435124391658,3.2800000000000002,1.423585365887622,1.5002131431969077,1.5074730852753744
final_joint_baseline_30mer,hs_quadratic,4,13,294.903,train,0.07167598818583751,0.07407764314561677,0.0008378983560874044,0.08521743639318827,0.08538723202655063,0.00797875619243997,3.19203235585679,3.4147876938703536,3.521333333333333,1.4218773193909555,1.4976435805617587,1.4873022074887845
final_joint_baseline_30mer,hs_quadratic,4,14,296.082,train,0.07138368806143033,0.0737709530715897,0.001295886187523794,0.08567191534231311,0.08988104604419564,0.008829845098433844,3.262342658551767,3.4605551299775494,3.4333333333333336,1.419300628344623,1.4950559902872202,1.4876501536404443
final_joint_baseline_30mer,hs_quadratic,4,15,297.266,train,0.07334373101201369,0.08163135770321157,0.002774796041348183,0.0859085680942348,0.0922969525611245,0.009287419177156218,3.298642857966203,3.506733066695283,3.536,1.4171639688431674,1.4924507519137933,1.493353834457112
final_joint_baseline_30mer,hs_quadratic,4,16,298.454,train,0.07371374396306053,0.07501885084396737,0.0021765033082049934,0.08351820589212164,0.08676100249337759,0.007379576987484539,3.3203087177536483,3.553277457318279,3.5393333333333334,1.4153553834935257,1.4898304752521245,1.4918740874152976
final_joint_baseline_30mer,hs_quadratic,4,17,299.647,train,0.07384241817588443,0.07684437462674931,0.0018073338381094273,0.08356480966152707,0.08707828616376628,0.008644418063623666,3.3892846439357265,3.6002220188120937,3.575333333333333,1.4117220597375317,1.487193385911269,1.4905204686985354
final_joint_baseline_30mer,hs_quadratic,4,18,300.845,train,0.07324003592037226,0.07651273710470174,0.0015152903690614256,0.0817887062016575,0.09290157587460865,0.011078274423107281,3.41430049334901,3.647561112096395,3.609333333333333,1.4126422269680854,1.4845399303567295,1.4776516808216034
final_joint_baseline_30mer,hs_quadratic,4,19,302.047,train,0.07356292568882557,0.07360385752424087,0.0015094700666793872,0.0811980343753115,0.08306313387068551,0.008649523827830515,3.484319022753994,3.6952488868165947,3.7600000000000002,1.4088618546958285,1.4818727996246004,1.4816485538561865
final_joint_baseline_30mer,hs_quadratic,4,20,303.254,train,0.07179268388609159,0.0736333734140724,0.002090151382672408,0.0812600981519743,0.08104936567228825,0.010951107721077508,3.5339085229499503,3.7433182210362803,3.7633333333333336,1.406459226760602,1.4791902742503835,1.4698599994526538
final_joint_baseline_30mer,hs_quadratic,4,21,304.467,train,0.07278665086864057,0.07254243210364664,0.0019739899959022762,0.07997075840645738,0.08295629555527448,0.006223151234747519,3.6290352606219884,3.7918021083116233,3.8613333333333335,1.4036600134330308,1.4764906453932263,1.4667971851597619
final_joint_baseline_30mer,hs_quadratic,4,22,305.683,train,0.0746649727749117,0.07683810065300928,0.001384935351326228,0.07677596767158405,0.08234277657658742,0.007009659675567227,3.686256109228393,3.8405728748385517,3.8473333333333333,1.4002096648194318,1.4737811374918053,1.4738296512745035
final_joint_baseline_30mer,hs_quadratic,4,23,306.905,train,0.07458247318304732,0.08545076642409041,0.002726401912853306,0.07700248901216204,0.0797294722483938,0.008359357256673729,3.728478369873435,3.8897425643871903,3.9099999999999997,1.3994710802263843,1.4710556390227105,1.467420770981796
final_joint_baseline_30mer,hs_quadratic,4,24,308.132,train,0.07349097968175472,0.07140263493515715,0.0018903136240273684,0.0753991975478765,0.08419200882106828,0.008247210953902616,3.769594917813588,3.93926252129547,3.8406666666666665,1.3975494234797674,1.4683169727640166,1.4717045574372345
final_joint_baseline_30mer,hs_quadratic,4,25,309.364,train,0.07309271839085928,0.07310701966860372,0.0023683400482246847,0.07273117127797143,0.07499800404741241,0.006700535442641576,3.8070892984761517,3.989123574956438,4.078,1.3954718061855997,1.4655657613995698,1.4580162281877633
final_joint_baseline_30mer,hs_quadratic,4,26,310.6,train,0.07297279864031474,0.0762105181787189,0.0015427246916168843,0.07378650193026881,0.07480359166775809,0.009541707443641446,3.874953172188026,4.039275358851576,4.1080000000000005,1.391661912809699,1.4628048887871017,1.4628468051850154
final_joint_baseline_30mer,hs_quadratic,4,27,311.842,train,0.07307822864557813,0.07137932201711489,0.0018286526915651594,0.07353130652691907,0.07271653790442832,0.007629299352991639,3.890596399013302,4.089788704228113,4.102666666666667,1.3920757652626659,1.460030564843515,1.4513852450077787
final_joint_baseline_30mer,hs_quadratic,4,28,313.088,train,0.0732535725348682,0.0762273980453986,0.0010078787481622182,0.07222268828932155,0.08006416319618563,0.008988522828095702,3.9656718998547618,4.140571359711948,4.231333333333334,1.3890153180179459,1.4572479618505283,1.4574735197316624
final_joint_baseline_30mer,hs_quadratic,4,29,314.34,train,0.07231972103201535,0.07373180574543019,0.0027872071081338143,0.07165903193758791,0.07163215276987948,0.008854395091340613,3.9884460658874517,4.191693299135958,4.108666666666666,1.3875389843347843,1.454453347438225,1.453377902663541
final_joint_baseline_30mer,hs_quadratic,4,30,315.596,train,0.07294900891680624,0.07480093508901894,0.0010273797534422525,0.07078830341323032,0.0773537586731807,0.008161334415471854,4.08785200106047,4.243060700664385,4.275333333333334,1.384418102377888,1.4516519480530714,1.4490917289201888
final_joint_baseline_30mer,hs_quadratic,4,31,316.858,train,0.07110753316653265,0.07058909981869385,0.001308091972945976,0.0687127025047797,0.0723949941047837,0.007140184109461002,4.162689040274801,4.294742541849218,4.219333333333333,1.3802637032924852,1.4488400951015246,1.4519120033475093
final_joint_baseline_30mer,hs_quadratic,4,32,318.124,train,0.06985567975019025,0.07186477373414589,0.0019628789944314694,0.06772950945774384,0.0757303406816082,0.008141078578540937,4.1928993187634,4.346643454655641,4.336666666666668,1.378450940428177,1.4460230656769002,1.4440529110453781
final_joint_baseline_30mer,hs_quadratic,4,33,319.396,train,0.06912687358222877,0.07610409543482048,0.00214909405276461,0.06762206570806573,0.06518475111302295,0.006519474276115548,4.283916015399866,4.398831278831331,4.413333333333334,1.3766030864406695,1.4431972609901762,1.4386407736074776
final_joint_baseline_30mer,hs_quadratic,4,34,320.672,train,0.07022618511424353,0.07302562258067698,0.0024141092924048375,0.06670078185162391,0.07240854588277382,0.007569884571804935,4.286059576503677,4.451209134815098,4.391333333333334,1.374854657302226,1.4403680046915621,1.4413033200069338
final_joint_baseline_30mer,hs_quadratic,4,35,321.954,train,0.06873963827699697,0.07481973411274531,0.0035851402536876,0.06465369732131361,0.0673972892356495,0.010514260970136639,4.3263572861193715,4.503843581439831,4.397333333333334,1.3732220845705354,1.43753177374011,1.4365778609855715
final_joint_baseline_30mer,hs_quadratic,4,36,323.241,train,0.06954869296352734,0.07421460787136741,0.003119372554117505,0.0645248210397466,0.06337611540357427,0.006333099047161409,4.395032073449062,4.556677319321843,4.577333333333334,1.3700644404845734,1.4346917299649453,1.4317027981430694
final_joint_baseline_30mer,hs_quadratic,4,37,324.533,train,0.07006190121631808,0.07364058802040858,0.002027534813253044,0.06548689563146463,0.07011879589346755,0.011066878114056922,4.451483072826613,4.609693368027169,4.653333333333333,1.3685460531537685,1.4318488459199232,1.4266255569590682
final_joint_baseline_30mer,hs_quadratic,4,38,325.83,train,0.07008451187344988,0.07349228972394459,0.0021060598802438535,0.06381940829290006,0.06895140278271847,0.009246572962686682,4.488311634045692,4.662874016277009,4.708666666666667,1.366888136833101,1.429004124400158,1.4297661087695928
final_joint_baseline_30mer,hs_quadratic,4,39,327.132,train,0.0694018271987499,0.07020101860402782,0.002250880499709005,0.06443628649248248,0.06485459788537555,0.007617570525043025,4.575185294049842,4.716200813546479,4.644,1.3636341314088298,1.4261585983707348,1.4255438645636656
final_joint_baseline_30mer,hs_quadratic,4,40,328.44,train,0.06892273886078376,0.07464770603396775,0.002777996289752856,0.06364754632748075,0.06651880584691226,0.006645163572901604,4.6199888477764715,4.769695426210099,4.776,1.3595889047067131,1.4233111584231026,1.4260656290992886
final_joint_baseline_30mer,hs_quadratic,4,41,329.753,train,0.06632489548923506,0.06302297570007925,0.0018565516152802015,0.062224037224723625,0.06449558668975588,0.009499781432007245,4.7220001383221515,4.82329687770315,4.8180000000000005,1.3558915257258317,1.4204650892474064,1.411938160078324
final_joint_baseline_30mer,hs_quadratic,4,42,331.071,train,0.06624034531213095,0.06296354627326878,0.0022298514335487877,0.06132055301182381,0.059458354301715644,0.008133811680454652,4.730136074417318,4.876984415322738,4.878,1.3539478674019712,1.4176215156284377,1.4179948536865725
final_joint_baseline_30mer,hs_quadratic,4,43,332.394,train,0.06675211143021065,0.06300946714275857,0.0037708216961434933,0.06012559822405554,0.0653016490833884,0.008265134256139341,4.787296262996519,4.9307365244483705,4.820666666666667,1.352011450103533,1.414781591647249,1.4186156850879352
final_joint_baseline_30mer,hs_quadratic,4,44,333.723,train,0.06748481201692638,0.06912347132037083,0.0024999534749758495,0.06036653054249836,0.0727590636217254,0.008998183342545475,4.863467102381446,4.984571368723325,5.002,1.3487861302799726,1.4119443715515771,1.4026881035452046
final_joint_baseline_30mer,hs_quadratic,4,45,335.057,train,0.06591194335138945,0.07896084904852943,0.0026442559757820596,0.05873547282228621,0.06075290837123931,0.007076230537236014,4.941125048989096,5.038425172751871,5.044,1.3481898596865658,1.4091132213723587,1.4083298262973274
final_joint_baseline_30mer,hs_quadratic,4,46,336.396,train,0.06608093303780556,0.06952737874723683,0.0026740195139288297,0.05921513583361063,0.06858028816721204,0.00805751294447178,5.020747746501602,5.092274081875575,5.032,1.3457309745538302,1.4062893828704421,1.4074973612264108
final_joint_baseline_30mer,hs_quadratic,4,47,337.741,train,0.06797205586783031,0.0668256774450199,0.0017084002855033303,0.05771888899159103,0.06563786612577324,0.008437279980640061,5.0435716220577715,5.146133434005149,5.093999999999999,1.3444760491479961,1.4034720377968726,1.4101614766843498
final_joint_baseline_30mer,hs_quadratic,4,48,339.091,train,0.06524306952644986,0.06415536042480229,0.002288036054620788,0.05665404402311864,0.06267408550147914,0.011427416499684097,5.122854133526984,5.199937511060824,5.301333333333334,1.341662910771536,1.400664600086859,1.395026191144354
final_joint_baseline_30mer,hs_quadratic,4,49,340.446,train,0.06582488277941806,0.06450237636414047,0.0031162445442769913,0.05522842253860626,0.06301213231337999,0.009721729601992931,5.218590209096986,5.253660142018348,5.188,1.3391828595644897,1.3978683937415002,1.3955792811922985
final_joint_baseline_30mer,hs_quadratic,4,50,341.807,train,0.06771496936104021,0.07414106108956642,0.0032039885307955226,0.05595226481415243,0.06348566123952998,0.008528703529667517,5.271444256172626,5.307313719668425,5.455333333333334,1.3372135791506743,1.3950827296512305,1.3973138127546476
final_joint_baseline_30mer,hs_quadratic,4,51,343.173,train,0.06674039715724195,0.07260165543941421,0.002276357839368507,0.05375276583736619,0.06157513863631794,0.007899750997116867,5.3073408718906325,5.360830794833573,5.326666666666668,1.3364304344011835,1.3923110552079117,1.3984683211509255
final_joint_baseline_30mer,hs_quadratic,4,52,344.545,train,0.06668711050767992,0.06359088145403974,0.002146586493650847,0.05304787657864893,0.05568934584963992,0.00879809107402501,5.368419899946977,5.414221733575836,5.339333333333334,1.3327784510796787,1.389552768268374,1.3903911723425544
final_joint_baseline_30mer,hs_quadratic,4,53,345.922,train,0.0669654260296634,0.07382521047817517,0.003187234790613765,0.0535517820721796,0.055292796969597116,0.007481637421655567,5.420805380731725,5.467418063581295,5.519333333333333,1.3307693450260425,1.386811330200702,1.3825418647367698
final_joint_baseline_30mer,hs_quadratic,4,54,347.305,train,0.0662307648695777,0.06455125618558037,0.004190774015079194,0.05286281238720976,0.06426516821402986,0.0081033429233781,5.455972347096387,5.520428104454173,5.389333333333335,1.3296127304653613,1.3840862251761243,1.3989431815317697
final_joint_baseline_30mer,hs_quadratic,4,55,348.693,train,0.06779781356758321,0.06261242791316046,0.001464525830131339,0.05244913108586878,0.06421848262353475,0.007674574891515411,5.529657710307305,5.573182503747576,5.678,1.3272872473009774,1.381380920359844,1.3865110752810639
final_joint_baseline_30mer,hs_quadratic,4,56,350.086,train,0.06951898982066369,0.06579294274260816,0.004247895536105653,0.05214125167933162,0.06258030703722461,0.009573940842937096,5.55811461143002,5.625650043709507,5.446,1.3251929199481436,1.378696900351153,1.3957796021633495
final_joint_baseline_30mer,hs_quadratic,4,57,351.486,train,0.06691610328061864,0.070642923035778,0.0026307601652795017,0.050553019288807566,0.060288369567739676,0.01023606448401789,5.524239516333541,5.677873117438482,5.673333333333334,1.3267302453454364,1.3760318832266563,1.3680473931914277
final_joint_baseline_30mer,hs_quadratic,4,58,352.891,train,0.06839690733488568,0.06670973699259061,0.0015775146070226022,0.051066297300387635,0.056406480203945925,0.006615446770384595,5.597728058648593,5.729743495616401,5.589333333333333,1.324656527064957,1.3733912675633613,1.3799707574869515
final_joint_baseline_30mer,hs_quadratic,4,59,354.301,train,0.06757957803305883,0.07398556207195224,0.0023357159980966656,0.05046892640921968,0.05899874376995045,0.01077461216100658,5.6865059536159706,5.781228066094748,5.724,1.3203266723635592,1.3707765896310977,1.3743446484054194
final_joint_baseline_30mer,hs_quadratic,4,60,355.717,train,0.07117645587077737,0.06290187565200192,0.002282432622809119,0.05079733879636679,0.06051443894264365,0.007044784757715569,5.7300068296562685,5.832329053949051,5.792666666666666,1.3184264601922309,1.3681875829179793,1.372875480808855
final_joint_baseline_30mer,hs_quadratic,4,61,357.139,train,0.07077604294667006,0.07370695134146038,0.0011005896932362463,0.05027947400262707,0.05571707714367924,0.007264643072792889,5.821185622564954,5.883010945554976,5.9193333333333324,1.3154275616635978,1.3656258888281125,1.366529822262842
final_joint_baseline_30mer,hs_quadratic,4,62,358.567,train,0.07045053301683915,0.0722493192971904,0.0019428750332396853,0.04949742515972115,0.05656750702560191,0.007941056880717818,5.787977355510985,5.933237636735983,5.911333333333333,1.3170019276909346,1.36309316332048,1.3595946436214486
final_joint_baseline_30mer,hs_quadratic,4,63,360.0,train,0.0711617988227482,0.0800406769012103,0.0030497869908018816,0.04944787576125946,0.05228311770875783,0.006874306077586824,5.94692838370565,5.982938038976869,6.021333333333333,1.3119173353397782,1.3605928053025143,1.3582372023430584
final_joint_baseline_30mer,hs_quadratic,5,0,280.0,train,0.07921740600138655,0.08081474413587249,0.0010141787302765356,0.09707829151163534,0.10697261769358901,0.008409862321021037,2.543307513198239,2.8575358159320574,2.8113333333333337,1.4490542803047362,1.5295960377944064,1.5334412687798524
final_joint_baseline_30mer,hs_quadratic,5,1,281.119,train,0.08067616477725528,0.08117440199162723,0.0012400486130710315,0.09765100460372235,0.1106772103020455,0.011105309348632936,2.607172003596376,2.8978744861733783,2.9326666666666665,1.4453908784431428,1.5272549393927002,1.5324707434566034
final_joint_baseline_30mer,hs_quadratic,5,2,282.243,train,0.08086358873914495,0.08033928221102198,0.0018930221341437983,0.09809710508701125,0.10329876452876349,0.008754841019119584,2.6356502293842357,2.938655606819929,3.0120000000000005,1.4450302196769296,1.524892678776765,1.525744402242549
final_joint_baseline_30mer,hs_quadratic,5,3,283.371,train,0.07834228470847523,0.08119606371879545,0.0012383698390914162,0.09741804443736436,0.0930926467107491,0.006766634588866588,2.7111095741983076,2.9798420440601947,3.0266666666666664,1.4426351112681033,1.522511532479498,1.513850228576789
final_joint_baseline_30mer,hs_quadratic,5,4,284.504,train,0.07792479937374765,0.08666890957798339,0.0018893249398996119,0.09563811030015784,0.08834339960903165,0.007276798904612849,2.759010247366115,3.021469207282032,3.080666666666667,1.4411339909979202,1.5201095795377872,1.5078336797466085
final_joint_baseline_30mer,hs_quadratic,5,5,285.641,train,0.07787667820917883,0.08239909141319651,0.002698671297215038,0.09492582395319449,0.09867738083343068,0.007024677722524683,2.779320982317818,3.063498993961594,2.974,1.4388363579313137,1.5176891451749017,1.5203822043987112
final_joint_baseline_30mer,hs_quadratic,5,6,286.783,train,0.07765564751739736,0.07546454450558891,0.0009892537006561453,0.09545705055101013,0.10000405281862332,0.009384289693433003,2.848500789588953,3.105966733916766,3.0826666666666664,1.436106212846229,1.515248321909125,1.5211278018123129
final_joint_baseline_30mer,hs_quadratic,5,7,287.929,train,0.07829656541907412,0.07976987348154463,0.0031864683944270106,0.09345231677304344,0.09434619288339029,0.006208754707853422,2.858525687576366,3.1488333236769606,3.208666666666667,1.4361933836522711,1.5127894845783145,1.5068868765307406
final_joint_baseline_30mer,hs_quadratic,5,8,289.08,train,0.07826750600846741,0.07711541053590237,0.0017626310706779884,0.09186166580160893,0.098123146536446,0.007251723358187308,2.931267722525763,3.192133955232804,3.142666666666667,1.4333961198315441,1.5103107421925377,1.5053321865552483
final_joint_baseline_30mer,hs_quadratic,5,9,290.235,train,0.07892323357307501,0.08410029990138364,0.0016757650019025992,0.09104083363948073,0.0907229266300167,0.010066788553376664,2.993197143647555,3.235828491255181,3.198666666666667,1.430608882046017,1.5078145200854578,1.5017711135705147
final_joint_baseline_30mer,hs_quadratic,5,10,291.395,train,0.07795329582962726,0.08276428877730088,0.00218918664462475,0.08876025584305132,0.11468344939373748,0.009021887387957813,2.9908893249878963,3.2799519236596026,3.2766666666666664,1.4303011384655808,1.5052989469001883,1.513522697627856
final_joint_baseline_30mer,hs_quadratic,5,11,292.56,train,0.0765718497158242,0.08068428176379543,0.002448406563604627,0.08662304295235744,0.09686743104946358,0.010229683068819505,3.0821580272955718,3.3245013873337492,3.274,1.4258314762733413,1.5027643202347627,1.5068632821299446
final_joint_baseline_30mer,hs_quadratic,5,12,293.729,train,0.07237366889557376,0.0779275507953817,0.0012376483984615524,0.08516406169396638,0.09399871353567324,0.006825599666719601,3.150122904995735,3.369435124391658,3.3773333333333335,1.423585365887622,1.5002131431969077,1.5013154750395592
final_joint_baseline_30mer,hs_quadratic,5,13,294.903,train,0.07167598818583751,0.07929684582940114,0.0026732604140872456,0.08521743639318827,0.08273362313452659,0.00796365668643424,3.19203235585679,3.4147876938703536,3.3473333333333333,1.4218773193909555,1.4976435805617587,1.4880326124805319
final_joint_baseline_30mer,hs_quadratic,5,14,296.082,train,0.07138368806143033,0.08016837450734171,0.002251743732707416,0.08567191534231311,0.08616324300507319,0.006471724332497226,3.262342658551767,3.4605551299775494,3.3893333333333335,1.419300628344623,1.4950559902872202,1.4907085750550353
final_joint_baseline_30mer,hs_quadratic,5,15,297.266,train,0.07334373101201369,0.07829263486846678,0.0022538385211151716,0.0859085680942348,0.09403465138665194,0.009176278392629583,3.298642857966203,3.506733066695283,3.5246666666666666,1.4171639688431674,1.4924507519137933,1.5024210396992503
final_joint_baseline_30mer,hs_quadratic,5,16,298.454,train,0.07371374396306053,0.07542459513856997,0.0012431291493343053,0.08351820589212164,0.09513111981455503,0.00757036926533724,3.3203087177536483,3.553277457318279,3.576,1.4153553834935257,1.4898304752521245,1.493322339764663
final_joint_baseline_30mer,hs_quadratic,5,17,299.647,train,0.07384241817588443,0.07451684739677784,0.0017608613732345802,0.08356480966152707,0.09042736573409021,0.007422053099383147,3.3892846439357265,3.6002220188120937,3.5519999999999996,1.4117220597375317,1.487193385911269,1.4926370532442403
final_joint_baseline_30mer,hs_quadratic,5,18,300.845,train,0.07324003592037226,0.07744815304646624,0.001593625746081571,0.0817887062016575,0.08785490770969365,0.008994623349344883,3.41430049334901,3.647561112096395,3.655333333333333,1.4126422269680854,1.4845399303567295,1.491021640151604
final_joint_baseline_30mer,hs_quadratic,5,19,302.047,train,0.07356292568882557,0.07243800901689659,0.0014021271533341826,0.0811980343753115,0.08152034850952024,0.007267901627057734,3.484319022753994,3.6952488868165947,3.6733333333333333,1.4088618546958285,1.4818727996246004,1.4813998957273933
final_joint_baseline_30mer,hs_quadratic,5,20,303.254,train,0.07179268388609159,0.07576052813101855,0.004133166901828337,0.0812600981519743,0.089562264566771,0.008226946103361794,3.5339085229499503,3.7433182210362803,3.7286666666666672,1.406459226760602,1.4791902742503835,1.4830080043648595
final_joint_baseline_30mer,hs_quadratic,5,21,304.467,train,0.07278665086864057,0.07292335809759856,0.0020283788035542092,0.07997075840645738,0.08528033470496178,0.008655377374225642,3.6290352606219884,3.7918021083116233,3.784,1.4036600134330308,1.4764906453932263,1.47070733162509
final_joint_baseline_30mer,hs_quadratic,5,22,305.683,train,0.0746649727749117,0.07218799315408804,0.0018132566961371718,0.07677596767158405,0.07826067559669499,0.007874960337456986,3.686256109228393,3.8405728748385517,3.822,1.4002096648194318,1.4737811374918053,1.4735768979027748
final_joint_baseline_30mer,hs_quadratic,5,23,306.905,train,0.07458247318304732,0.07884995947743109,0.0021374070997876833,0.07700248901216204,0.07510555141066856,0.01002992280344088,3.728478369873435,3.8897425643871903,3.868666666666667,1.3994710802263843,1.4710556390227105,1.4601619210325516
final_joint_baseline_30mer,hs_quadratic,5,24,308.132,train,0.07349097968175472,0.06777855545020747,0.003028115315615556,0.0753991975478765,0.07742713792200484,0.00901107676781558,3.769594917813588,3.93926252129547,3.9826666666666664,1.3975494234797674,1.4683169727640166,1.4643283139062453
final_joint_baseline_30mer,hs_quadratic,5,25,309.364,train,0.07309271839085928,0.07183823816363502,0.0016419658850674755,0.07273117127797143,0.0777432036268554,0.00774534695363252,3.8070892984761517,3.989123574956438,4.036,1.3954718061855997,1.4655657613995698,1.462013583262193
final_joint_baseline_30mer,hs_quadratic,5,26,310.6,train,0.07297279864031474,0.07176084226679177,0.0010131387925853515,0.07378650193026881,0.08621278248348474,0.010983610967785759,3.874953172188026,4.039275358851576,3.949333333333334,1.391661912809699,1.4628048887871017,1.4743939257352487
final_joint_baseline_30mer,hs_quadratic,5,27,311.842,train,0.07307822864557813,0.07326956001364235,0.0025918690775363113,0.07353130652691907,0.07807414099163631,0.011287334474981679,3.890596399013302,4.089788704228113,4.155333333333333,1.3920757652626659,1.460030564843515,1.4658635368970294
final_joint_baseline_30mer,hs_quadratic,5,28,313.088,train,0.0732535725348682,0.07997098439001632,0.002024248116244842,0.07222268828932155,0.08871992884273233,0.008929356809791414,3.9656718998547618,4.140571359711948,4.177333333333333,1.3890153180179459,1.4572479618505283,1.4643654075423558
final_joint_baseline_30mer,hs_quadratic,5,29,314.34,train,0.07231972103201535,0.0702602027577198,0.0020859471492513256,0.07165903193758791,0.08339956849873637,0.007781520610580929,3.9884460658874517,4.191693299135958,4.147333333333333,1.3875389843347843,1.454453347438225,1.4624276574843744
final_joint_baseline_30mer,hs_quadratic,5,30,315.596,train,0.07294900891680624,0.07400197482694357,0.0027311122982214115,0.07078830341323032,0.07770830619911508,0.0075984460479309734,4.08785200106047,4.243060700664385,4.159333333333333,1.384418102377888,1.4516519480530714,1.4615365399084257
final_joint_baseline_30mer,hs_quadratic,5,31,316.858,train,0.07110753316653265,0.07010570669176523,0.0019720883876616227,0.0687127025047797,0.0744445416849346,0.010489666777337432,4.162689040274801,4.294742541849218,4.301333333333334,1.3802637032924852,1.4488400951015246,1.4555883956927418
final_joint_baseline_30mer,hs_quadratic,5,32,318.124,train,0.06985567975019025,0.06755769990837585,0.001885913128884355,0.06772950945774384,0.0718416670166821,0.010441056420849032,4.1928993187634,4.346643454655641,4.404,1.378450940428177,1.4460230656769002,1.4382965952709226
final_joint_baseline_30mer,hs_quadratic,5,33,319.396,train,0.06912687358222877,0.07475559301739329,0.0023903539942523797,0.06762206570806573,0.0652998269831571,0.008627867935654274,4.283916015399866,4.398831278831331,4.590666666666667,1.3766030864406695,1.4431972609901762,1.4370679470759562
final_joint_baseline_30mer,hs_quadratic,5,34,320.672,train,0.07022618511424353,0.07879100514719505,0.0021555469861313558,0.06670078185162391,0.06870632984993252,0.006143449340180977,4.286059576503677,4.451209134815098,4.459333333333333,1.374854657302226,1.4403680046915621,1.4337523101760932
